"OTU"	"Guild"	"Sandmound_TuleA_D1"	"Sandmound_TuleA_D2"	"Sandmound_TuleB_D1"	"Sandmound_TuleB_D2"	"Sandmound_TuleC_D1"	"Sandmound_TuleC_D2"	"Sandmound_CattailA_D1"	"Sandmound_CattailA_D2"	"Sandmound_ThreeSqA_D1"	"Sandmound_ThreeSqA_D2"	"Sandmound_ThreeSqB_D1"	"Sandmound_ThreeSqB_D2"	"Sandmound_ThreeSqC_D1"	"Sandmound_ThreeSqC_D2"	"WestPond_TuleA_D1"	"WestPond_TuleA_D2"	"WestPond_TuleB_D1"	"WestPond_TuleB_D2"	"WestPond_TuleC_D1"	"WestPond_TuleC_D2"	"WestPond_CattailA_D1"	"WestPond_CattailA_D2"	"WestPond_CattailB_D1"	"WestPond_CattailB_D2"	"WestPond_CattailC_D1"	"WestPond_CattailC_D2"	"MayberryNE_TuleA_D1"	"MayberryNE_TuleA_D2"	"MayberryNE_TuleB_D1"	"MayberryNE_TuleB_D2"	"MayberryNE_TuleC_D1"	"MayberryNE_TuleC_D2"	"MayberryNE_CattailA_D1"	"MayberryNE_CattailA_D2"	"MayberryNE_CattailB_D1"	"MayberryNE_CattailB_D2"	"MayberryNE_CattailC_D1"	"MayberryNE_CattailC_D2"	"MayberrySE_TuleA_D1"	"MayberrySE_TuleA_D2"	"MayberrySE_TuleB_D1"	"MayberrySE_TuleB_D2"	"MayberrySE_TuleC_D1"	"MayberrySE_TuleC_D2"	"MayberrySE_CattailA_D1"	"MayberrySE_CattailA_D2"	"MayberrySE_CattailB_D1"	"MayberrySE_CattailB_D2"	"MayberrySE_CattailC_D1"	"MayberrySE_CattailC_D2"	"MayberryNW_TuleA_D1"	"MayberryNW_TuleA_D2"	"MayberryNW_TuleB_D1"	"MayberryNW_TuleB_D2"	"MayberryNW_TuleC_D1"	"MayberryNW_TuleC_D2"	"MayberryNW_CattailA_D1"	"MayberryNW_CattailA_D2"	"MayberryNW_CattailB_D1"	"MayberryNW_CattailB_D2"	"MayberryNW_CattailC_D1"	"MayberryNW_CattailC_D2"	"Browns_TuleA_D2"	"Browns_TuleB_D1"	"Browns_TuleB_D2"	"Browns_TuleC_D1"	"Browns_TuleC_D2"	"Browns_ThreeSqA_D1"	"Browns_ThreeSqA_D2"	"Browns_ThreeSqB_D1"	"Browns_ThreeSqB_D2"	"Browns_ThreeSqC_D1"	"Browns_ThreeSqC_D2"	"RushSE_TuleA_D1"	"RushSE_TuleA_D2"	"RushSE_TuleB_D1"	"RushSE_TuleB_D2"	"RushSE_TuleC_D1"	"RushSE_TuleC_D2"	"RushSE_CattailNLA_D1"	"RushSE_CattailNLA_D2"	"RushSE_CattailNLB_D1"	"RushSE_CattailNLB_D2"	"RushSE_CattailNLC_D1"	"RushSE_CattailNLC_D2"	"RushMan_CattailNLA_D1"	"RushMan_CattailNLA_D2"	"RushMan_CattailNLB_D1"	"RushMan_CattailNLB_D2"	"RushMan_CattailNLC_D1"	"RushMan_CattailNLC_D2"	"RushMan_ThreeSqA_D1"	"RushMan_ThreeSqA_D2"	"RushMan_ThreeSqB_D2"	"RushMan_ThreeSqC_D1"	"RushMan_ThreeSqC_D2"	"RushOxbow_ThreeSqA_D1"	"RushOxbow_ThreeSqA_D2"	"RushOxbow_ThreeSqB_D1"	"RushOxbow_ThreeSqB_D2"	"RushOxbow_ThreeSqC_D1"	"RushOxbow_ThreeSqC_D2"	"Joice_CattailNLA_D1"	"Joice_CattailNLA_D2"	"Joice_CattailNLB_D1"	"Joice_CattailNLB_D2"	"Joice_CattailNLC_D1"	"Joice_CattailNLC_D2"	"Joice_ThreeSqA_D1"	"Joice_ThreeSqA_D2"	"Joice_ThreeSqB_D1"	"Joice_ThreeSqB_D2"	"Joice_ThreeSqC_D1"	"Joice_ThreeSqC_D2"	"Goodyear_PhragA_D1"	"Goodyear_PhragA_D2"	"Goodyear_PhragB_D1"	"Goodyear_PhragB_D2"	"Goodyear_PhragC_D1"	"Goodyear_PhragC_D2"	"White_CordA_D1"	"White_CordA_D2"	"White_CordB_D1"	"White_CordB_D2"	"White_CordC_D1"	"White_CordC_D2"	"White_ThreeSqA_D1"	"White_ThreeSqA_D2"	"White_ThreeSqB_D1"	"White_ThreeSqB_D2"	"White_ThreeSqC_D1"	"White_ThreeSqC_D2"	"Tolay_CordA_D1"	"Tolay_CordA_D2"	"Tolay_CordB_D1"	"Tolay_CordB_D2"	"Tolay_CordC_D1"	"Tolay_CordC_D2"	"China_Bullhead_CordA_D1"	"China_Bullhead_CordA_D2"	"China_Bullhead_CordB_D1"	"China_Bullhead_CordB_D2"	"China_Bullhead_CordC_D1"	"China_Bullhead_CordC_D2"	"China_Galinas_CordA_D1"	"China_Galinas_CordA_D2"	"China_Galinas_CordB_D1"	"China_Galinas_CordB_D2"	"China_Galinas_CordC_D1"	"China_Galinas_CordC_D2"	"China_Galinas_PWA_D1"	"China_Galinas_PWA_D2"	"China_Galinas_PWB_D1"	"China_Galinas_PWB_D2"	"China_Galinas_PWC_D1"	"China_Galinas_PWC_D2"	"Muzzi_CordA_D1"	"Muzzi_CordA_D2"	"Muzzi_CordB_D1"	"Muzzi_CordB_D2"	"Muzzi_CordC_D1"	"Muzzi_CordC_D2"	"Muzzi_PWA_D1"	"Muzzi_PWA_D2"	"Muzzi_PWB_D1"	"Muzzi_PWB_D2"	"Muzzi_PWC_D1"	"Muzzi_PWC_D2"	"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Taxonomy"
"otu_2325"	"SRB_syn"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.88396228279993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.96419298832449	0	0	0	0	0	43.5915040158673	16.0576791836276	115.010660603541	48.0011520276487	118.339193941033	41.750167000668	136.108887109688	56.8805102994353	53.8691518302044	80.7942977180099	39.2156862745098	17.1004480317384	0	0	0	0	0	0	264.080438901689	375.2869199417	9.92989494171152	286.680809586606	87.2718040668661	22.5164369990093	450.710996597132	1382.6854264956	54.0707554456975	442.295513716187	337.087889500945	767.953308438847	18.4255377953844	1209.9459178536	334.701358728135	2054.15849849455	837.950194843759	1056.88325946074	360.965106706352	679.451552813998	332.699619771863	490.906720052772	261.917234154007	131.317608049769	0	16.146871947232	8.17821976512153	9.62593612228789	0	6.4544028709184	0	0	0	0	0	15.4888673765731	28.947749312491	28.5477747009621	9.52752979734944	33.0750721450011	37.8554866796006	0	7.82307337260516	0	0	0	0	0	8.59808262757405	0	0	0	0	0	0	0	0	0	8.20829365991398	0	0	0	0	0	0	17.0481183139411	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__SyntrophobacteraceaeFA"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Syntrophobacteraceae"	"SyntrophobacteraceaeFA"	"Deltaproteobacteria"
"otu_2353"	"SRB_syn"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.447170221598	158.440280522686	134.575270832733	291.142004512701	227.489110012048	245.886321835689	25.7161960602788	53.0654119644816	32.7906481071598	149.78889128135	45.5195142157443	230.366090111536	339.006623667878	494.810246024257	716.332378223496	1944.13787248493	293.505278508993	1743.57684731129	185.5085813711	114.714903277224	423.464740567922	13.742965319627	497.420159848919	71.2799942976005	778.345321241183	674.248879339088	53.6941580756014	34.1539775152981	116.286350665963	46.9905884564263	99.83182177716	23.2101134200876	0	21.3998345079465	367.247751584244	74.0863162573873	49.7941840393042	141.316474525846	396.338221504732	91.258222746112	179.995050136121	238.495976232172	227.809892644588	321.858587040803	142.30064568918	41.225213340479	126.618913247956	6.83046112443051	0	0	0	0	0	0	7.01759310591653	0	6.3457413729646	0	0	0	0	0	0	0	0	8.00640512409928	0	0	0	0	0	0	0	0	9.3905531035778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.03823875113491	7.92179602959583	0	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Syntrophobacteraceae"	"Syntrophobacter"	"Deltaproteobacteria"
"otu_2364"	"MOB_I"	0	0	0	0	0	0	23.6921910538287	7.33756466228859	0	0	8.51904859265317	0	0	0	1383.75471959199	800.540364746204	1720.64096278994	124.775144791158	1297.53047932798	590.127172405653	685.7652282741	1158.59482789118	2877.37937140328	84.2562513457596	2021.06643117905	479.929354399032	8.69247752994558	0	40.7007033081532	0	45.8601997670302	0	0	0	0	0	0	0	13.8990235935925	0	0	0	17.8902077947635	0	0	0	0	0	0	0	82.9903067321737	0	106.334644793952	7.60485189550933	59.9983500453737	6.81417074949064	66.4445520213382	0	35.575161422295	8.24504266809581	99.4862889805369	0	0	0	0	7.04061732132674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Crenotrichaceae"	"Crenothrix"	"Gammaproteobacteria"
"otu_2366"	"SRB_syn"	0	8.04343454655138	0	0	0	0	7.89739701794289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.40932834438558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45279956721666	0	8.00640512409928	0	0	0	0	8.55022401586922	0	0	0	0	0	7.30663003609475	6.60201097254224	0	0	0	0	0	0	8.37991167573094	0	0	0	0	9.2127688976922	0	0	0	0	0	0	0	0	0	0	336.501370627534	36.3641652969498	104.954667657008	32.7128790604861	163.640914078894	23.8559103017773	1400.60542298929	1190.41672910111	1363.0624426079	1718.07315246067	1648.033126294	735.497589606909	387.221684414327	332.899117093646	447.248470315072	600.234377233015	289.40688126876	340.699380116406	39.5851476526007	62.5845869808413	33.0709703022687	43.6531899568561	119.007772695154	44.6229361892012	18.2947466634956	25.7942478827222	46.264881870335	38.4711562506011	92.3588448987131	19.5680675228783	74.163344766849	20.4302613030421	93.4982738780207	16.354834489075	96.7084585362484	57.4580556193978	7.5653838297486	34.1308577084542	5.9919707591827	10.5986094624385	22.2510661969219	7.53187867649828	127.860887354558	0	8.87146139583574	7.03823875113491	23.7653880887875	7.63486997816427	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Desulfobacteraceae;g__DesulfobacteraceaeFA"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Desulfobacteraceae"	"DesulfobacteraceaeFA"	"Deltaproteobacteria"
"otu_2373"	"Anamx"	0	0	1788.90876565295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425.017164154706	152.547952244462	840.462519795104	112.002688064514	228.22558831485	75.1503006012024	456.365092073659	97.5094462276033	511.756942386942	107.72573029068	266.666666666667	51.3013440952153	300.444658093979	19.049251840634	114.849178418199	18.7811062071556	303.943449150261	29.226520144379	39.6120658352534	26.1828083680256	0	73.7179224651273	23.8014011091453	75.0547899966976	195.308098525424	117.318763460233	15.4487872701993	150.782561494155	197.319740195675	172.789494398741	9.2127688976922	129.927078427233	151.412519424632	159.455225910536	154.573336912926	131.086295747069	139.319865746311	190.857177756741	228.136882129278	69.0337575074211	98.2189628077527	32.8294020124423	7.27283305938995	32.293743894464	8.17821976512153	48.1296806114395	15.9039402011848	251.721711965817	116.544295156752	430.440771349862	130.28042862261	190.476190476191	43.6929261152619	69.6999031945789	14.4738746562455	209.350347807055	66.6927085814461	140.569056616255	37.8554866796006	118.755442957802	78.2307337260516	107.480653482373	94.5819115731882	148.759715868943	80.3212851405622	182.947466634956	60.1865783930184	231.324409351675	38.4711562506011	153.931408164522	104.363026788684	444.980068601094	47.6706097070982	618.527042577676	327.096689781499	324.664110800263	344.748333716387	7.5653838297486	0	71.9036491101923	10.5986094624385	14.8340441312813	45.1912720589897	400.630780377616	33.9061207329147	26.6143841875072	14.0764775022698	23.7653880887875	15.2697399563285	7.71253827347118	0	0	0	0	0	"k__Bacteria;p__Planctomycetes;c__Kueneniae;o__KueneniaeCL;f__KueneniaeCL;g__KueneniaeCL"	"Bacteria"	"Planctomycetes"	"Kueneniae"	"KueneniaeCL"	"KueneniaeCL"	"KueneniaeCL"	"Planctomycetes"
"otu_2380"	"SRB_syn"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33896213277296	0	0	8.42552259303883	0	0	0	0	0	0	0	0	11.5072150238199	0	8.48968503268529	0	0	6.39684763348622	12.0752529765499	0	6.87148265981351	0	0	62.5456061711665	22.2279850331567	0	0	8.94510389738177	0	0	15.4734089467251	25.7645634194729	21.3998345079465	0	11.3978948088288	0	0	0	0	7.49979375567172	6.81417074949064	0	0	0	0	0	13.660922248861	0	0	0	0	0	0	0	0	19.0372241188938	0	0	0	8.0288395918138	8.84697389258004	0	25.35839870165	16.7000668002672	16.0128102481986	24.3773615569008	17.9563839434015	0	0	51.3013440952153	60.0889316187958	476.231296015849	82.0351274415705	478.918208282468	34.7363941886013	3039.55809501542	13.2040219450845	26.1828083680256	119.158739300538	98.2905632868364	47.6028022182906	30.021915998679	60.0947995462843	8.37991167573094	15.4487872701993	0	0	0	1372.70256575614	129.927078427233	1051.91855600271	56.2783150272481	154.573336912926	106.507615294494	405.29415489836	160.320029315663	893.536121673004	184.09002001979	867.600838135149	385.745473646198	145.456661187799	347.157746865488	147.207955772188	9.62593612228789	31.8078804023697	0	16.6491850223932	14.3480257116621	8.14252678891314	0	0	0	564.481111593574	0	28.5825893920483	16.5375360725006	85.1748450291014	0	0	0	0	7.43798579344713	0	9.14737333174779	146.167404668759	0	38.4711562506011	0	234.81681027454	0	0	0	0	0	8.20829365991398	0	0	0	0	7.41702206564065	0	0	0	8.87146139583574	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Desulfobacteraceae;g__DesulfobacteraceaeFA"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Desulfobacteraceae"	"DesulfobacteraceaeFA"	"Deltaproteobacteria"
"otu_2387"	"NOB"	585.74072772428	603.257590991353	0	457.795949295152	448.700539621438	617.863287971218	473.843821076573	293.502586491543	823.420867270509	949.845290350435	766.714373338786	1459.38430070211	547.013158289123	312.582419192561	0	0	0	0	8.42552259303883	0	51.4323921205575	0	0	0	0	0	0	23.0144300476399	0	0	0	8.38258099668888	0	0	0	0	0	0	0	0	0	28.4616479294151	0	6.7129412080609	0	15.4734089467251	6.44114085486821	7.13327816931549	7.81378194860094	11.3978948088288	0	0	0	0	0	0	0	0	0	0	0	0	28.1968137600451	127.319604036031	52.1059487624837	84.4874078559208	48.265543228689	111.498701836543	21.0527793177496	93.5070166226704	31.728706864823	95.8228099354565	51.7835742502478	0	16.0576791836276	17.6939477851601	0	59.1695969705166	75.1503006012024	0	8.12578718563361	8.97819197170074	44.88572095445	86.2745098039216	42.7511200793461	0	0	0	0	0	0	237.672395011521	157.096850208153	19.859789883423	221.153767395382	103.139404806296	450.328739980185	225.355498298566	217.877703569004	826.510118955662	281.460781455755	1134.58850612513	28.7982490664568	0	0	0	28.139157513624	16.2708775697817	0	6.33272117028687	0	19.0114068441065	7.67041750082457	24.5547407019382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90774703830346	0	0	0	5.9919707591827	0	0	0	0	0	0	0	0	0	0	8.22070961165368	0	0	0	0	"k__Bacteria;p__Nitrospirae;c__Nitrospira (class);o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	"Nitrospirae"
"otu_2397"	"MeOB"	31.2395054786283	8.04343454655138	0	0	0	0	118.460955269143	22.0126939868658	19.8414666812171	0	34.0761943706127	0	67.4399784192069	9.76820059976752	1215.72736078439	775.523478347885	778.61406696081	124.775144791158	1735.657654166	1819.5587815841	42.8603267671313	265.327059822408	598.429327955667	1057.88404467454	564.441976275229	1017.45023132595	34.7699101197823	0	130.24225058609	8.48968503268529	82.5483595806543	16.7651619933778	31.9842381674311	0	39.9495038271625	0	8.43085016693083	0	215.434865700685	0	17.8980526918671	17.0769887576491	62.6157272816724	6.7129412080609	7.67937090593539	0	19.3234225646046	7.13327816931549	46.8826916916057	0	82.9903067321737	0	48.3339294517966	0	149.995875113434	6.81417074949064	227.809892644588	7.31496788729098	80.0441132001636	41.225213340479	144.707329426235	13.660922248861	0	7.95747525225197	0	14.0812346426535	0	0	0	7.19284743251311	0	0	0	65.387256023801	32.1153583672552	79.6227650332204	32.0007680184324	33.8111982688666	25.0501002004008	296.236989591673	40.628935928168	278.323951122723	62.84000933623	125.490196078431	34.2008960634769	34.3365323535976	19.049251840634	0	0	8.68409854715031	7.30663003609475	112.234186533218	78.5484251040767	19.859789883423	155.626725204158	23.8014011091453	0	30.0473997731421	50.2794700543856	15.4487872701993	20.104341532554	16.443311682973	0	0	8.12044240170204	0	0	0	0	6.33272117028687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.26876803625028	0	0	0	0	0	0	0	0	8.59808262757405	7.71081364505583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Methylophilales"	"Methylophilaceae"	"Methylotenera"	"Betaproteobacteria"
"otu_2399"	"SRB"	0	48.2606072793083	0	15.7860672170742	0	7.82105427811669	71.076573161486	176.101551894926	0	0	0	11.4912149661584	7.49333093546743	29.3046017993025	49.4198114139996	275.185750381508	547.913602676125	135.173073523754	143.23388408166	383.582662063675	17.1441307068525	389.146354406198	40.9883101339498	645.964593650823	54.6234170588932	86.3872837918259	0	0	0	8.48968503268529	0	8.38258099668888	0	0	0	0	59.0159511685158	0	20.8485353903888	0	0	0	0	0	0	0	0	0	0	0	0	0	9.66678589035932	7.60485189550933	22.4993812670152	0	0	0	8.89379035557374	0	0	0	21.1476103200338	7.95747525225197	0	7.04061732132674	13.7901552081969	0	21.0527793177496	0	6.3457413729646	0	0	0	24.0865187754414	26.5409216777401	112.002688064514	16.9055991344333	41.750167000668	16.0128102481986	16.2515743712672	26.9345759151022	0	15.6862745098039	68.4017921269537	8.5841330883994	19.049251840634	24.6105382324711	65.7338717250446	0	21.9198901082843	39.6120658352534	87.2760278934185	79.4391595336921	24.5726408217091	39.6690018485755	15.0109579993395	15.0236998865711	0	23.1731809052989	0	32.8866233659459	9.59941635548559	184.255377953844	8.12044240170204	47.814479818305	0	81.3543878489086	8.19289348419181	69.6599328731556	30.5371484410786	95.0570342205323	23.0112525024737	139.143530644316	1001.29676137949	698.191973701436	2212.12145677079	940.495272988976	644.937720193289	2147.03192715995	0	0	0	0	0	0	54.2110358180058	130.264871906209	0	9.52752979734944	0	18.9277433398003	0	7.82307337260516	0	0	0	17.8491744756805	0	0	7.71081364505583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5624482931659	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__DesulfobulbaceaeFA"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobulbaceae"	"DesulfobulbaceaeFA"	"Deltaproteobacteria"
"otu_24"	"SRB_syn"	46.8592582179424	184.998994570682	2683.36314847943	820.875495287859	0	0	47.3843821076573	7.33756466228859	19.8414666812171	0	25.5571457779595	0	0	9.76820059976752	9.88396228279993	0	9.61251934519518	0	8.42552259303883	0	0	8.84423532741359	0	28.0854171152532	0	9.59858708798065	0	46.0288600952797	0	16.9793700653706	9.17203995340604	0	6.39684763348622	12.0752529765499	0	13.742965319627	0	6.47999948160004	0	0	8.94902634593356	0	0	0	15.3587418118708	7.73670447336253	0	128.399007047679	0	176.667369536847	16.5980613464347	0	0	0	7.49979375567172	0	0	0	8.89379035557374	24.7351280042874	9.04420808913972	6.83046112443051	28.1968137600451	7.95747525225197	8.68432479374729	359.071483387663	193.062172914756	71.6777368949204	364.91484150766	93.5070166226704	152.29779295115	205.334592718835	170.146029679386	6571.419230392	4985.90938651637	1105.87173657251	4648.11155467731	7210.23803083581	1586.50634602538	2353.88310648519	1186.36492910251	1634.03093884953	1481.22879149685	2298.03921568627	4779.57522487089	15142.4107679365	1847.77742854149	22453.0143807578	1737.25232416189	17732.9292332809	5523.81230728763	4185.67495659178	5384.93092102392	7765.17784441841	7715.80921801666	7330.83154161675	4113.00249181903	8924.07773262321	4667.61080338213	1344.04449250734	2301.94710547743	723.50571405081	34663.4924596585	1814.91547284536	24125.8343754568	6765.74889429015	5308.92105090374	1106.41967474516	3957.16755286465	2564.75207396618	3328.54918007756	3441.06463878327	6044.28899064976	6204.16448402305	14034.5693603191	2727.31239727123	5102.41153532532	2077.26782034087	17105.2884893056	3308.01956184645	10682.0367513699	11246.5244826266	10452.5367309458	15161.3848809563	10327.1221532091	5170.329590306	6427.87996127783	14140.9755391518	3254.44631590967	13100.3534713555	1480.1094784888	8025.36317607533	387.934446995487	492.853622474125	413.387128778358	531.113811141749	334.709360705121	437.304774654172	869.00046651604	1702.42036025966	933.008451051755	1134.89910939273	892.802167354227	1239.31094311563	825.067210531195	5652.37229384164	834.292289988492	4726.54716734267	3640.38268918592	5655.51433168073	34263.6233649314	9966.21045086863	22763.4969141351	6221.38375445142	54262.933432227	10740.4589926865	2855.55981758513	2136.08560617363	5704.34967752238	1998.85980532232	8975.39490153208	2496.60248285972	917.792054543071	1331.7549570879	965.504598368419	863.557858376511	792.651242260641	1905.68291711701	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Desulfobacteraceae;g__DesulfobacteraceaeFA"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Desulfobacteraceae"	"DesulfobacteraceaeFA"	"Deltaproteobacteria"
"otu_2403"	"MeOB"	78.0987636965707	48.2606072793083	0	157.860672170742	59.0395446870314	93.8526513374003	173.742734394743	102.72590527204	29.7622000218256	0	25.5571457779595	11.4912149661584	37.4666546773372	9.76820059976752	513.966038705596	283.524712514281	249.925502975075	62.3875723955788	84.2552259303883	177.038151721696	94.2927188876888	35.3769413096544	155.755578509009	234.04514262711	364.156113725954	201.570328847594	460.701309087116	69.0432901429196	732.612659546757	229.221495882503	421.913837856678	125.738714950333	44.7779334344035	12.0752529765499	135.828313012352	0	8.43085016693083	6.47999948160004	0	0	80.541237113402	11.384659171766	17.8902077947635	6.7129412080609	7.67937090593539	7.73670447336253	90.175971968155	14.266556338631	7.81378194860094	0	16.5980613464347	7.43770918557084	9.66678589035932	15.2097037910187	29.9991750226869	34.0708537474532	170.857419483441	14.629935774582	53.3627421334424	16.4900853361916	162.795745604515	0	225.574510080361	222.809307063055	182.370820668693	147.852963747861	96.5310864573781	207.069017696437	421.055586354992	64.735626892618	95.1861205944691	88.9783235114953	140.555415822101	261.549024095204	176.634471019904	336.185007918042	240.005760138243	126.79199350825	158.650634602538	408.326661329063	455.044082395482	619.495246047351	341.13147925382	313.725490196078	239.406272444338	17.1682661767988	57.1477555219019	0	9.3905531035778	34.7363941886013	21.9198901082843	39.6120658352534	17.4552055786837	486.564852143864	147.435844930255	55.5366025880057	22.5164369990093	30.0473997731421	16.7598233514619	0	30.1565122988309	16.443311682973	0	0	16.2408848034041	0	9.37971917120801	8.13543878489086	0	0	0	19.0114068441065	0	0	8.20735050311059	0	0	0	0	0	0	0	0	0	0	0	7.74443368828654	0	0	0	16.5375360725006	0	0	0	0	0	0	0	0	8.59808262757405	0	0	0	0	0	0	0	0	0	0	7.5653838297486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__MethylophilalesOR;g__MethylophilalesOR"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Methylophilales"	"MethylophilalesOR"	"MethylophilalesOR"	"Betaproteobacteria"
"otu_2404"	"MOB_I"	39.0493818482853	8.04343454655138	0	0	11.8079089374063	7.82105427811669	63.1791761435431	7.33756466228859	29.7622000218256	0	17.0380971853063	22.9824299323167	7.49333093546743	0	425.010378160397	1359.25082764199	1586.0656919572	436.713006769052	1070.04136931593	1573.67245974841	848.634469989199	928.644709378427	836.161526732576	1376.18543864741	1602.2869003942	1593.36545660479	0	0	8.14014066163063	0	9.17203995340604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.49979375567172	0	0	0	0	0	0	0	0	0	0	7.04061732132674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.2515743712672	0	0	0	0	0	0	8.20351274415705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46387166990016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylocaldum"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methylocaldum"	"Gammaproteobacteria"
